YYYY ,MM ,DD ,SST_MIN ,SST_MAX ,SST@90th_HS ,SSTA@90th_HS ,90th_HS>0 ,DHW_from_90th_HS>1 ,BAA_7day_max
2013,9,29,25.8400,27.4700,26.6700,1.0593,0.0000,0.0000,0
2013,9,30,25.5900,27.1700,26.3000,0.5200,0.0000,0.0000,0
2013,10,1,25.5000,26.9700,26.8600,0.4967,0.0000,0.0000,0
2013,10,2,25.6200,26.9000,26.0400,0.3443,0.0000,0.0000,0
2013,10,3,26.0600,27.3400,26.4800,0.7800,0.0000,0.0000,0
2013,10,4,26.0200,27.6100,27.4000,0.8063,0.0000,0.0000,0
2013,10,5,25.8100,27.7500,27.4600,0.8733,0.0000,0.0000,0
2013,10,6,25.6200,27.7100,27.2800,0.7620,0.0000,0.0000,0
2013,10,7,25.6300,27.6000,27.3600,0.5920,0.0000,0.0000,0
2013,10,8,25.8700,27.7000,27.3300,0.6530,0.0000,0.0000,0
2013,10,9,25.8400,27.2600,26.2100,0.2640,0.0000,0.0000,0
2013,10,10,25.8800,27.0600,26.9400,0.2233,0.0000,0.0000,0
2013,10,11,25.5900,27.2000,26.8000,0.0987,0.0000,0.0000,0
2013,10,12,25.8300,27.1600,26.9700,0.2340,0.0000,0.0000,0
2013,10,13,26.3100,27.6400,27.3900,0.6167,0.0000,0.0000,0
2013,10,14,26.5700,27.7200,26.9600,0.7287,0.0000,0.0000,0
2013,10,15,26.4100,27.9600,27.7000,0.7900,0.0000,0.0000,0
2013,10,16,26.1200,27.8500,27.7600,0.6432,0.0000,0.0000,0
2013,10,17,26.1400,27.9500,27.6900,0.5290,0.0000,0.0000,0
2013,10,18,26.1300,27.9600,27.7800,0.4965,0.0000,0.0000,0
2013,10,19,26.2600,27.6900,27.4600,0.3390,0.0000,0.0000,0
2013,10,20,26.0900,27.5800,27.4100,0.3113,0.0000,0.0000,0
2013,10,21,25.9900,27.5300,27.3700,0.2255,0.0000,0.0000,0
2013,10,22,26.1600,27.5700,26.6800,0.3116,0.0000,0.0000,0
2013,10,23,26.2900,27.6000,26.9200,0.5113,0.0000,0.0000,0
2013,10,24,26.6800,27.9300,27.2700,0.7764,0.0000,0.0000,0
2013,10,25,26.7700,28.2200,27.1200,0.6584,0.0000,0.0000,0
2013,10,26,26.7400,28.0500,27.0400,0.4861,0.0000,0.0000,0
2013,10,27,26.7000,27.8800,27.0800,0.5803,0.0000,0.0000,0
2013,10,28,26.6600,27.8500,27.0800,0.5387,0.0000,0.0000,0
2013,10,29,26.8600,27.9300,27.1200,0.5432,0.0000,0.0000,0
2013,10,30,26.9100,28.0100,27.1000,0.2881,0.0000,0.0000,0
2013,10,31,26.7400,28.4800,27.8600,0.2555,0.0000,0.0000,0
2013,11,1,26.8300,28.4600,27.8000,0.1339,0.0000,0.0000,0
2013,11,2,26.9400,28.0600,27.4900,0.5248,0.0000,0.0000,0
2013,11,3,26.8200,28.0600,27.1200,0.0829,0.0000,0.0000,0
2013,11,4,26.7600,28.0000,27.1400,0.2939,0.0000,0.0000,0
2013,11,5,26.8200,28.0700,27.2000,0.2584,0.0000,0.0000,0
2013,11,6,26.8500,28.0300,27.3600,0.2497,0.0000,0.0000,0
2013,11,7,26.7600,27.9100,27.1000,0.0713,0.0000,0.0000,0
2013,11,8,26.6800,27.9100,27.8200,-0.1813,0.0000,0.0000,0
2013,11,9,26.9500,28.1900,27.3900,0.3629,0.0000,0.0000,0
2013,11,10,26.7700,28.0700,27.9800,-0.1697,0.0000,0.0000,0
2013,11,11,27.1900,28.5200,28.3900,0.1997,0.0000,0.0000,0
2013,11,12,27.2000,28.4400,28.3500,0.1532,0.0000,0.0000,0
2013,11,13,27.1600,28.5500,27.7900,0.3755,0.0000,0.0000,0
2013,11,14,27.0500,28.2200,27.9000,0.5968,0.0000,0.0000,0
2013,11,15,27.1600,28.9600,28.5600,0.2300,0.0000,0.0000,0
2013,11,16,27.2000,29.2700,28.9000,0.5333,0.0000,0.0000,0
2013,11,17,27.3900,29.3700,29.0600,0.6753,0.0000,0.0000,0
2013,11,18,27.4200,29.2100,28.9800,0.5680,0.0000,0.0000,0
2013,11,19,27.3600,29.1200,28.3900,0.9227,0.0000,0.0000,0
2013,11,20,27.5900,29.7700,29.3000,1.2850,0.2500,0.0000,1
2013,11,21,27.9700,29.6900,29.0500,1.5300,0.4800,0.0000,1
2013,11,22,28.2200,29.8200,28.9300,1.4177,0.4700,0.0000,1
2013,11,23,28.1300,29.7200,29.1900,1.5953,0.5500,0.0000,1
2013,11,24,27.8500,29.5800,28.9100,1.2140,0.2200,0.0000,1
2013,11,25,27.8300,29.1200,28.7000,1.0500,0.1300,0.0000,1
2013,11,26,27.5500,29.9300,29.6400,1.0657,0.4700,0.0000,1
2013,11,27,28.1700,30.0000,29.5200,1.7900,0.8500,0.0000,1
2013,11,28,28.1900,29.7600,29.6800,1.1187,0.5300,0.0000,1
2013,11,29,27.6900,29.5800,29.5400,0.8387,0.3200,0.0000,1
2013,11,30,27.9200,30.0200,29.4800,1.6650,0.9500,0.0000,1
2013,12,1,27.9400,30.0500,29.4500,1.5073,0.7500,0.0000,1
2013,12,2,27.9000,30.3500,29.4000,1.4963,0.7600,0.0000,1
2013,12,3,27.5300,29.5200,29.2800,0.4520,0.1100,0.0000,1
2013,12,4,27.6600,29.3800,29.2100,0.3553,0.0100,0.0000,1
2013,12,5,27.5800,29.6200,29.2700,0.5200,0.1300,0.0000,1
2013,12,6,27.5900,29.9500,29.4000,0.4590,0.1500,0.0000,1
2013,12,7,28.0500,29.5700,29.4700,0.4907,0.1700,0.0000,1
2013,12,8,27.8500,29.1500,29.1500,0.2067,0.0200,0.0000,1
2013,12,9,27.8200,29.4900,29.3700,0.2960,0.0500,0.0000,1
2013,12,10,28.2600,29.5600,29.4600,0.4533,0.2700,0.0000,1
2013,12,11,28.2200,29.5900,29.3600,0.5027,0.2700,0.0000,1
2013,12,12,28.1200,29.7100,29.7000,0.6100,0.4800,0.0000,1
2013,12,13,28.3700,29.9600,29.9100,0.8333,0.7800,0.0000,1
2013,12,14,28.2300,30.1100,29.2200,0.8367,0.5500,0.0000,1
2013,12,15,28.2100,30.0900,29.9800,0.7500,0.6400,0.0000,1
2013,12,16,28.0200,29.8600,29.7800,0.6284,0.5800,0.0000,1
2013,12,17,28.1700,29.7100,29.5400,0.5716,0.4500,0.0000,1
2013,12,18,28.0500,29.3800,29.3300,0.1752,0.1300,0.0000,1
2013,12,19,28.1000,29.4100,29.3500,0.1835,0.1400,0.0000,1
2013,12,20,28.1900,29.5200,29.4400,0.2819,0.2400,0.0000,1
2013,12,21,28.3400,29.3800,28.9100,0.4981,0.2400,0.0000,1
2013,12,22,27.9600,29.1500,29.0600,-0.0868,0.0000,0.0000,1
2013,12,23,27.7100,29.4500,29.3500,0.0416,0.0000,0.0000,1
2013,12,24,27.9800,29.5200,28.7500,0.2845,0.1000,0.0000,1
2013,12,25,28.0600,29.5900,29.5000,0.2477,0.1800,0.0000,1
2013,12,26,28.1800,29.4700,29.3800,0.1887,0.1500,0.0000,1
2013,12,27,28.3000,29.5000,29.2800,0.3610,0.2200,0.0000,1
2013,12,28,28.4400,29.9000,29.5200,0.5445,0.4400,0.0000,1
2013,12,29,28.5300,30.1100,29.7000,0.8077,0.7200,0.0000,1
2013,12,30,28.5000,30.3600,30.0500,0.8955,0.8800,0.0000,1
2013,12,31,28.6000,30.3000,30.0000,0.8445,0.8300,0.0000,1
2014,1,1,28.3500,30.5800,30.2800,1.0835,1.0700,0.1529,2
2014,1,2,28.1700,30.7200,30.2800,1.1494,1.1200,0.3129,2
2014,1,3,28.3900,30.6500,30.1500,1.0077,1.0000,0.4557,2
2014,1,4,28.7700,30.7500,30.4700,1.3371,1.3300,0.6457,2
2014,1,5,28.9200,30.6600,30.3200,1.3148,1.2600,0.8257,2
2014,1,6,28.6700,31.0600,29.8600,1.3732,1.3500,1.0186,2
2014,1,7,28.3100,30.3200,30.0500,0.8752,0.8700,1.0186,2
2014,1,8,28.4500,30.1900,29.9800,0.8245,0.8200,1.0186,2
2014,1,9,28.5400,30.2200,29.9500,0.8016,0.7900,1.0186,2
2014,1,10,28.1200,29.6400,29.5200,0.4477,0.4300,1.0186,2
2014,1,11,27.9000,30.3300,29.9400,0.8503,0.8400,1.0186,2
2014,1,12,28.1600,30.1800,29.8100,0.7148,0.7100,1.0186,2
2014,1,13,28.6400,30.4700,30.3100,1.1232,1.1200,1.1786,2
2014,1,14,29.0000,30.5800,29.9300,1.2787,1.2700,1.3600,2
2014,1,15,28.6800,30.3600,29.6400,0.9900,0.9900,1.3600,2
2014,1,16,28.3600,30.0800,29.9700,0.7019,0.6900,1.3600,2
2014,1,17,28.5800,30.0100,29.9000,0.7319,0.7100,1.3600,2
2014,1,18,28.5300,29.9700,29.9600,0.7026,0.6600,1.3600,2
2014,1,19,27.8600,29.4600,29.4200,0.2216,0.1700,1.3600,2
2014,1,20,27.8800,29.5500,29.5400,0.2942,0.2200,1.3600,2
2014,1,21,27.8200,29.1400,28.5800,0.0861,0.0300,1.3600,1
2014,1,22,28.0600,29.8400,29.6100,0.5987,0.5400,1.3600,1
2014,1,23,28.3400,29.7300,29.5500,0.5945,0.5300,1.3600,1
2014,1,24,27.9800,29.5800,28.7100,0.2487,0.1500,1.3600,1
2014,1,25,28.2800,29.9700,29.7200,0.7771,0.6900,1.3600,1
2014,1,26,27.9600,29.5300,28.9700,0.3900,0.2800,1.3600,1
2014,1,27,28.4300,29.7400,29.2400,0.6439,0.5200,1.3600,1
2014,1,28,28.2900,29.4800,29.3500,0.3948,0.2900,1.3600,1
2014,1,29,27.9500,29.2800,29.0600,0.0929,0.0000,1.3600,1
2014,1,30,27.5100,28.7400,28.1600,-0.3600,0.0000,1.3600,1
2014,1,31,27.5700,28.7700,28.7100,-0.2210,0.0000,1.3600,1
2014,2,1,27.9500,29.2300,28.7600,0.1290,0.0000,1.3600,1
2014,2,2,27.9300,28.8200,28.5800,-0.0432,0.0000,1.3600,1
2014,2,3,28.0500,29.1500,29.0000,0.2177,0.0400,1.3600,1
2014,2,4,27.9100,29.0700,29.0600,0.2077,0.0400,1.3600,1
2014,2,5,28.0000,29.1500,28.7900,0.2245,0.1500,1.3600,1
2014,2,6,28.1300,29.2100,28.9900,0.3781,0.3000,1.3600,1
2014,2,7,28.5300,30.0600,29.0200,0.7326,0.7300,1.3600,1
2014,2,8,28.5700,29.6800,29.3400,0.8061,0.6900,1.3600,1
2014,2,9,28.4300,30.4300,29.7400,1.1548,1.0500,1.5100,2
2014,2,10,28.8000,30.1000,29.6200,1.0590,0.9500,1.5100,2
2014,2,11,28.6100,30.2100,29.2000,0.8713,0.8700,1.5100,2
2014,2,12,28.6800,30.0300,29.6700,1.1374,1.0200,1.6557,2
2014,2,13,28.6700,29.8500,29.5300,1.0197,0.8700,1.6557,2
2014,2,14,28.7700,29.7400,29.4900,0.8965,0.7900,1.6557,2
2014,2,15,28.9000,29.8700,29.2100,0.9600,0.9500,1.6557,2
2014,2,16,28.1400,29.2100,28.6900,0.1243,0.0000,1.6557,2
2014,2,17,27.8500,28.7200,28.2400,-0.0443,0.0000,1.6557,2
2014,2,18,27.7500,28.6600,27.9800,-0.3004,0.0000,1.6557,2
2014,2,19,27.2600,28.0500,27.5900,-0.6814,0.0000,1.6557,1
2014,2,20,27.2100,28.0500,27.7900,-0.7168,0.0000,1.6557,1
2014,2,21,27.3900,28.0200,27.8600,-0.6421,0.0000,1.6557,1
2014,2,22,27.2700,28.1900,27.9300,-0.2250,0.0000,1.6557,0
2014,2,23,27.1200,28.3700,27.9900,-0.1614,0.0000,1.6557,0
2014,2,24,27.3800,28.4900,28.2000,0.0282,0.0000,1.6557,0
2014,2,25,27.4500,28.4100,28.1000,-0.1486,0.0000,1.6557,0
2014,2,26,27.4800,28.5500,28.3800,0.2143,0.0000,1.6557,0
2014,2,27,27.4100,28.6800,28.3300,0.1586,0.0000,1.6557,0
2014,2,28,27.3600,28.6300,28.3800,0.0714,0.0000,1.6557,0
2014,3,1,27.4800,28.6200,28.3300,0.0500,0.0000,1.6557,0
2014,3,2,27.7300,28.8100,28.6300,0.3564,0.0800,1.6557,1
2014,3,3,28.1100,29.3600,28.5600,0.3500,0.0600,1.6557,1
2014,3,4,28.0000,28.9100,28.4800,0.1875,0.0000,1.6557,1
2014,3,5,27.5800,28.7100,27.8700,-0.3393,0.0000,1.6557,1
2014,3,6,27.4500,28.5200,27.8900,-0.4918,0.0000,1.6557,1
2014,3,7,27.5000,28.5600,27.9400,-0.3857,0.0000,1.6557,1
2014,3,8,27.5000,28.5700,28.1600,-0.0975,0.0000,1.6557,1
2014,3,9,27.5800,28.8100,28.4800,0.1493,0.0000,1.6557,1
2014,3,10,27.9400,28.7500,28.5400,0.0721,0.0000,1.6557,0
2014,3,11,27.7900,28.8500,28.4900,0.0429,0.0000,1.6557,0
2014,3,12,28.2700,28.9500,28.5800,0.3664,0.0900,1.6557,1
2014,3,13,28.0900,28.9200,28.3400,0.1579,0.0000,1.6557,1
2014,3,14,28.0000,29.4100,29.0500,0.6650,0.4100,1.6557,1
2014,3,15,27.8200,29.2800,28.8700,0.4900,0.2600,1.6557,1
2014,3,16,27.6700,28.9000,28.6200,0.1916,0.0000,1.6557,1
2014,3,17,27.7900,29.2100,28.6200,0.2487,0.0000,1.6557,1
2014,3,18,27.7300,29.1700,29.1300,0.5965,0.0000,1.6557,1
2014,3,19,27.8700,29.2100,28.7500,0.4323,0.0800,1.6557,1
2014,3,20,27.9100,29.3800,28.5500,0.4481,0.1200,1.6557,1
2014,3,21,28.0300,29.4000,28.7500,0.4481,0.1200,1.6557,1
2014,3,22,28.1700,29.7100,28.5600,0.5477,0.2000,1.6557,1
2014,3,23,27.9300,29.5500,29.1500,0.8045,0.1000,1.6557,1
2014,3,24,27.9100,29.3500,28.2700,0.3016,0.0000,1.6557,1
2014,3,25,27.7900,29.1400,29.0300,0.5274,0.0000,1.6557,1
2014,3,26,28.0500,29.7400,29.4300,0.9710,0.2300,1.5029,1
2014,3,27,28.2800,29.8500,29.5900,1.1758,0.4200,1.3429,1
2014,3,28,28.3500,29.8600,29.6900,1.1848,0.4400,1.2000,1
2014,3,29,28.3100,29.7700,29.5000,1.1184,0.3900,1.0100,1
2014,3,30,27.8000,29.6300,29.5700,1.1206,0.2600,0.8300,1
2014,3,31,27.8800,29.4200,29.3000,0.9826,0.1100,0.6371,1
2014,4,1,27.8200,29.5000,29.3200,1.0332,0.1300,0.6371,1
2014,4,2,27.8400,29.3600,28.6100,0.6123,0.0700,0.6371,1
2014,4,3,27.8600,29.5700,29.2900,0.9981,0.0600,0.6371,1
2014,4,4,28.2600,30.0200,28.9100,1.0658,0.6100,0.6371,1
2014,4,5,28.4100,30.0900,29.0500,1.1632,0.6800,0.6371,1
2014,4,6,28.1500,29.9500,28.8900,0.9684,0.4600,0.6371,1
2014,4,7,28.0800,29.6800,29.4500,1.2135,0.2700,0.4771,1
2014,4,8,28.1500,29.5600,29.4200,1.2081,0.3100,0.2957,1
2014,4,9,27.9900,29.2300,29.0600,0.9752,0.0000,0.2957,1
2014,4,10,27.8400,29.2500,29.0600,0.8661,0.0000,0.2957,1
2014,4,11,27.9600,29.1200,28.3000,0.5248,0.0000,0.2957,1
2014,4,12,28.1500,29.3900,29.1200,1.1545,0.1800,0.2957,1
2014,4,13,28.3900,29.4200,29.3600,1.3384,0.3000,0.2957,1
2014,4,14,27.9000,29.5500,29.2600,1.2355,0.2300,0.2957,1
2014,4,15,28.1700,29.3000,28.5300,0.7200,0.0200,0.2957,1
2014,4,16,28.2100,29.4100,29.0200,1.0980,0.1000,0.2957,1
2014,4,17,28.2300,29.4100,29.1300,1.1767,0.1300,0.2957,1
2014,4,18,27.9600,29.0500,28.7800,0.9470,0.0000,0.2957,1
2014,4,19,28.0200,28.9900,28.8300,1.0060,0.0000,0.2957,1
2014,4,20,27.5400,28.7400,28.6000,0.7500,0.0000,0.2957,1
2014,4,21,27.6000,28.9000,28.8100,0.8760,0.0000,0.2957,1
2014,4,22,27.4400,28.5900,28.2500,0.5480,0.0000,0.2957,1
2014,4,23,26.8900,28.4100,27.9800,0.2713,0.0000,0.2957,1
2014,4,24,27.1800,28.4000,27.7600,0.2050,0.0000,0.2957,0
2014,4,25,27.7500,28.6600,28.5000,0.9400,0.0000,0.2957,0
2014,4,26,27.8400,28.6800,28.1100,0.7277,0.0000,0.2957,0
2014,4,27,27.8000,29.3100,28.6500,0.9760,0.0300,0.2957,1
2014,4,28,27.5700,29.2300,28.3100,0.6883,0.0000,0.2957,1
2014,4,29,27.3600,29.0200,28.7100,0.9280,0.0000,0.2957,1
2014,4,30,27.3300,28.6700,28.6500,0.9700,0.0000,0.2957,1
2014,5,1,27.5800,28.9500,28.6500,1.0707,0.0000,0.2957,1
2014,5,2,27.5900,28.9500,27.9900,0.5917,0.0000,0.2957,1
2014,5,3,27.5500,29.1900,28.8400,1.1960,0.0000,0.2957,1
2014,5,4,26.9100,29.0100,28.6300,0.9587,0.0000,0.1457,0
2014,5,5,27.2400,28.8700,28.2600,0.6600,0.0000,0.1457,0
2014,5,6,27.1700,28.6000,28.1100,0.6810,0.0000,0.1457,0
2014,5,7,27.3400,28.5500,27.9400,0.5813,0.0000,0.0000,0
2014,5,8,27.3900,28.6400,27.8000,0.5583,0.0000,0.0000,0
2014,5,9,27.4300,28.5600,28.5300,1.0160,0.0000,0.0000,0
2014,5,10,27.3000,28.4600,27.6600,0.5517,0.0000,0.0000,0
2014,5,11,27.2600,28.2300,27.5500,0.4633,0.0000,0.0000,0
2014,5,12,27.4200,28.2700,27.6100,0.4560,0.0000,0.0000,0
2014,5,13,27.3700,28.1300,27.7500,0.6433,0.0000,0.0000,0
2014,5,14,27.3100,28.0800,27.7100,0.7273,0.0000,0.0000,0
2014,5,15,27.1000,27.9300,27.3900,0.3900,0.0000,0.0000,0
2014,5,16,27.0700,28.1100,27.4300,0.3116,0.0000,0.0000,0
2014,5,17,26.9600,28.0400,27.3100,0.2832,0.0000,0.0000,0
2014,5,18,26.9700,28.0600,27.8200,0.6916,0.0000,0.0000,0
2014,5,19,26.9200,28.0000,27.5500,0.5329,0.0000,0.0000,0
2014,5,20,26.8700,28.0600,27.8400,0.7710,0.0000,0.0000,0
2014,5,21,26.6100,27.9000,27.3500,0.3855,0.0000,0.0000,0
2014,5,22,26.7900,28.0000,27.6000,0.5394,0.0000,0.0000,0
2014,5,23,26.7800,27.9000,27.6500,0.6361,0.0000,0.0000,0
2014,5,24,26.7500,27.9300,27.4600,0.5390,0.0000,0.0000,0
2014,5,25,26.7100,27.6800,27.2800,0.4255,0.0000,0.0000,0
2014,5,26,26.7300,27.7800,27.0900,0.3442,0.0000,0.0000,0
2014,5,27,26.7100,27.8200,27.7100,0.7381,0.0000,0.0000,0
2014,5,28,26.6800,27.7000,27.2800,0.5177,0.0000,0.0000,0
2014,5,29,26.6500,27.6600,27.0500,0.3690,0.0000,0.0000,0
2014,5,30,26.4900,27.4800,27.0000,0.5000,0.0000,0.0000,0
2014,5,31,26.5000,27.5800,26.9900,0.4700,0.0000,0.0000,0
2014,6,1,26.2400,27.4000,27.0900,0.6655,0.0000,0.0000,0
2014,6,2,26.3300,27.3900,27.0200,0.5942,0.0000,0.0000,0
2014,6,3,26.2300,27.2500,26.9700,0.6690,0.0000,0.0000,0
2014,6,4,25.8900,27.2700,26.8200,0.4858,0.0000,0.0000,0
2014,6,5,25.9500,27.5700,27.0700,0.7374,0.0000,0.0000,0
2014,6,6,25.8300,27.2200,26.7800,0.4497,0.0000,0.0000,0
2014,6,7,26.0400,27.3300,27.0600,0.8523,0.0000,0.0000,0
2014,6,8,25.9000,27.1700,26.7900,0.5223,0.0000,0.0000,0
2014,6,9,25.4800,26.7200,26.6100,0.0729,0.0000,0.0000,0
2014,6,10,25.5100,26.7600,26.4300,0.2935,0.0000,0.0000,0
2014,6,11,25.6200,27.0000,26.5700,0.4487,0.0000,0.0000,0
2014,6,12,25.7300,27.2200,26.6400,0.4710,0.0000,0.0000,0
2014,6,13,25.4200,27.3400,26.6100,0.3368,0.0000,0.0000,0
2014,6,14,25.7600,27.3200,26.5900,0.4597,0.0000,0.0000,0
2014,6,15,26.0100,27.2000,26.7100,0.7200,0.0000,0.0000,0
2014,6,16,25.5500,26.9000,26.3800,0.2483,0.0000,0.0000,0
2014,6,17,25.4000,26.6200,26.0700,0.0460,0.0000,0.0000,0
2014,6,18,25.5200,26.3800,25.9000,-0.0450,0.0000,0.0000,0
2014,6,19,25.6700,26.5300,26.2000,0.3520,0.0000,0.0000,0
2014,6,20,25.5600,26.5700,26.1900,0.3500,0.0000,0.0000,0
2014,6,21,25.7400,26.8900,26.8500,0.5400,0.0000,0.0000,0
2014,6,22,25.6400,26.8600,26.4800,0.5977,0.0000,0.0000,0
2014,6,23,25.5000,27.1100,26.8000,0.7927,0.0000,0.0000,0
2014,6,24,25.5600,27.0600,26.6100,0.6780,0.0000,0.0000,0
2014,6,25,25.4400,26.9100,26.8200,0.7933,0.0000,0.0000,0
2014,6,26,25.3600,26.6900,26.2900,0.4827,0.0000,0.0000,0
2014,6,27,25.2300,26.6100,26.4300,0.6180,0.0000,0.0000,0
2014,6,28,25.0300,26.2500,26.0900,0.3100,0.0000,0.0000,0
2014,6,29,25.1800,26.7400,26.1200,0.4360,0.0000,0.0000,0
2014,6,30,24.8800,26.4800,25.9000,0.1750,0.0000,0.0000,0
2014,7,1,24.7900,26.2600,25.8600,0.1373,0.0000,0.0000,0
2014,7,2,24.9000,26.2300,25.8700,0.2730,0.0000,0.0000,0
2014,7,3,24.9300,26.2500,26.1800,0.3360,0.0000,0.0000,0
2014,7,4,25.0300,26.2100,25.9500,0.4820,0.0000,0.0000,0
2014,7,5,24.7500,26.3000,26.0700,0.6400,0.0000,0.0000,0
2014,7,6,24.4600,25.9900,25.5200,0.2110,0.0000,0.0000,0
2014,7,7,24.6000,25.7000,25.4500,0.1660,0.0000,0.0000,0
2014,7,8,24.9800,25.9100,25.5100,0.2917,0.0000,0.0000,0
2014,7,9,24.9100,26.3100,26.0700,0.7360,0.0000,0.0000,0
2014,7,10,24.8900,26.4000,25.8100,0.4000,0.0000,0.0000,0
2014,7,11,24.8200,26.2700,26.1300,0.5700,0.0000,0.0000,0
2014,7,12,24.8300,26.2400,25.9200,0.5490,0.0000,0.0000,0
2014,7,13,24.6300,25.9600,25.6100,0.3633,0.0000,0.0000,0
2014,7,14,24.5700,25.7100,25.4400,0.2213,0.0000,0.0000,0
2014,7,15,24.5800,25.9600,25.9200,0.6000,0.0000,0.0000,0
2014,7,16,24.6800,26.2400,25.7000,0.4490,0.0000,0.0000,0
2014,7,17,24.8700,26.1800,25.7100,0.5181,0.0000,0.0000,0
2014,7,18,24.9200,25.8800,25.6900,0.3781,0.0000,0.0000,0
2014,7,19,24.6800,26.2200,25.8000,0.6748,0.0000,0.0000,0
2014,7,20,24.6000,26.0300,25.6900,0.5303,0.0000,0.0000,0
2014,7,21,24.5200,26.0800,25.7000,0.5723,0.0000,0.0000,0
2014,7,22,24.5000,25.8100,25.6000,0.6255,0.0000,0.0000,0
2014,7,23,24.4800,25.6800,25.5000,0.4419,0.0000,0.0000,0
2014,7,24,24.4600,25.8700,25.7200,0.7655,0.0000,0.0000,0
2014,7,25,24.5500,25.9600,25.7900,0.6910,0.0000,0.0000,0
2014,7,26,24.1700,25.8300,25.4800,0.4194,0.0000,0.0000,0
2014,7,27,23.9900,25.5300,25.1900,0.1268,0.0000,0.0000,0
2014,7,28,24.2800,25.5200,25.1300,0.0874,0.0000,0.0000,0
2014,7,29,24.1100,25.6000,25.3600,0.1165,0.0000,0.0000,0
2014,7,30,24.3100,25.5100,25.3600,0.4958,0.0000,0.0000,0
2014,7,31,24.1100,25.4300,25.3200,0.4642,0.0000,0.0000,0
2014,8,1,24.4200,25.7700,25.1800,0.1681,0.0000,0.0000,0
2014,8,2,24.4900,25.6200,25.2500,0.2077,0.0000,0.0000,0
2014,8,3,24.2600,25.8000,25.4000,0.2871,0.0000,0.0000,0
2014,8,4,24.2900,25.5400,25.1400,0.1542,0.0000,0.0000,0
2014,8,5,24.0100,25.3100,25.0100,-0.1042,0.0000,0.0000,0
2014,8,6,24.5400,25.6100,25.4200,0.3355,0.0000,0.0000,0
2014,8,7,24.2700,25.5400,25.0300,0.0477,0.0000,0.0000,0
2014,8,8,24.4100,25.8200,25.4100,0.4258,0.0000,0.0000,0
2014,8,9,24.2600,25.7500,25.2800,0.1458,0.0000,0.0000,0
2014,8,10,24.1200,25.5800,25.2800,0.1429,0.0000,0.0000,0
2014,8,11,24.1700,25.4400,25.0100,0.0939,0.0000,0.0000,0
2014,8,12,24.2400,25.4300,24.9900,0.0829,0.0000,0.0000,0
2014,8,13,24.1800,25.4900,25.0400,-0.0081,0.0000,0.0000,0
2014,8,14,23.9700,25.4800,25.3100,0.3190,0.0000,0.0000,0
2014,8,15,23.9700,25.5700,25.3200,0.3200,0.0000,0.0000,0
2014,8,16,24.5400,25.7900,25.6100,0.6152,0.0000,0.0000,0
2014,8,17,24.7300,26.2000,25.7600,0.7510,0.0000,0.0000,0
2014,8,18,24.9500,26.2400,25.4900,0.5010,0.0000,0.0000,0
2014,8,19,24.8300,25.8300,25.2400,0.2300,0.0000,0.0000,0
2014,8,20,24.8500,26.0200,25.4100,0.2648,0.0000,0.0000,0
2014,8,21,24.6800,26.0200,25.2900,0.0939,0.0000,0.0000,0
2014,8,22,24.8400,26.1900,25.2800,0.1845,0.0000,0.0000,0
2014,8,23,24.7600,26.2700,25.2400,0.1752,0.0000,0.0000,0
2014,8,24,24.5800,25.9400,24.9700,-0.1113,0.0000,0.0000,0
2014,8,25,24.4900,25.8300,24.8500,-0.2703,0.0000,0.0000,0
2014,8,26,24.4800,25.8100,24.8900,-0.2494,0.0000,0.0000,0
2014,8,27,24.4400,25.7300,25.0300,-0.2223,0.0000,0.0000,0
2014,8,28,24.4200,25.8700,25.7100,0.3823,0.0000,0.0000,0
2014,8,29,24.2900,25.7700,24.9800,-0.2355,0.0000,0.0000,0
2014,8,30,24.2900,25.4900,24.8900,-0.3903,0.0000,0.0000,0
2014,8,31,24.1900,25.4700,24.9600,-0.3897,0.0000,0.0000,0
2014,9,1,24.2800,25.8200,25.4200,-0.1794,0.0000,0.0000,0
2014,9,2,24.4000,26.0400,25.1600,-0.0926,0.0000,0.0000,0
2014,9,3,24.4500,26.0800,25.0600,-0.1916,0.0000,0.0000,0
2014,9,4,24.6000,25.9900,25.1500,0.0635,0.0000,0.0000,0
2014,9,5,24.3500,25.9600,25.0100,-0.3297,0.0000,0.0000,0
2014,9,6,24.4400,25.9000,25.7100,0.1661,0.0000,0.0000,0
2014,9,7,24.3700,25.5200,24.9400,-0.5800,0.0000,0.0000,0
2014,9,8,24.4900,25.5600,24.7400,-0.4968,0.0000,0.0000,0
2014,9,9,24.3000,25.7000,24.8800,-0.2103,0.0000,0.0000,0
2014,9,10,24.5600,25.8300,25.0900,-0.1216,0.0000,0.0000,0
2014,9,11,24.9200,26.2100,25.6900,0.2274,0.0000,0.0000,0
2014,9,12,24.9400,26.1600,25.6600,0.4000,0.0000,0.0000,0
2014,9,13,24.8300,26.1800,25.5800,0.2187,0.0000,0.0000,0
2014,9,14,24.7100,26.1200,25.3200,0.0500,0.0000,0.0000,0
2014,9,15,24.8400,26.1400,25.3000,0.0100,0.0000,0.0000,0
2014,9,16,24.9500,26.1900,25.7800,0.3000,0.0000,0.0000,0
2014,9,17,24.8500,26.0800,25.6600,0.1200,0.0000,0.0000,0
2014,9,18,24.7900,25.9000,25.6700,0.1390,0.0000,0.0000,0
